source,block_id,delay_error_ns,metric,comparison,current,comparison_value
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_202__v_p12__snr_p35|seed=202|velocity=12.0|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p30|seed=303|velocity=6.7|snr=30.0|working_point=base,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p6d7__snr_p35|seed=303|velocity=6.7|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p30|seed=303|velocity=12.0|snr=30.0|working_point=base,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=base__seed_303__v_p12__snr_p35|seed=303|velocity=12.0|snr=35.0|working_point=base,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=low_snr__seed_101__v_p6d7__snr_p20|seed=101|velocity=6.7|snr=20.0|working_point=low_snr,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=high_velocity__seed_101__v_p12__snr_p30|seed=101|velocity=12.0|snr=30.0|working_point=high_velocity,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,0,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,0,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,1,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,1,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-1,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-1,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,2,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,2,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-2,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-2,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,4,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,4,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-4,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-4,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,8,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,8,track_pd_all_visible,A1_to_A3,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-8,track_pd_all_visible,A1_to_A2,1,1
track,scene=alternate_texture_geometry__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=alternate_texture_geometry,-8,track_pd_all_visible,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,0,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,0,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,1,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,1,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,-1,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,-1,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,2,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,2,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,-2,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,-2,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,4,unique_false_track_count,A1_to_A2,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,4,unique_false_track_count,A1_to_A3,1,1
track,scene=base__seed_101__v_p6d7__snr_p30|seed=101|velocity=6.7|snr=30.0|working_point=base,-4,unique_false_track_count,A1_to_A2,1,1
